product_id,date,competitor_a_price,competitor_b_price,competitor_c_price,competitor_avg_price
P0343,2025-06-04,3534.14,3569.06,3586.57,3563.26
P0343,2025-06-11,3361.62,3466.9,3302.51,3377.01
P0343,2025-06-18,3509.06,3630.51,3652.99,3597.52
P0343,2025-06-25,3697.32,3728.8,3413.49,3613.2
P0343,2025-07-02,3694.0,3494.39,3270.71,3486.37
P0343,2025-07-09,3426.73,3192.98,3796.72,3472.14
P0343,2025-07-16,3355.73,3559.53,3383.73,3433.0
P0343,2025-07-23,3751.36,3647.34,3634.04,3677.58
P0343,2025-07-30,3375.47,3777.8,3233.21,3462.16
P0343,2025-08-06,3670.61,3371.46,3562.61,3534.89
P0343,2025-08-13,3145.8,3306.64,3719.06,3390.5
P0343,2025-08-20,3607.33,3551.89,3641.51,3600.24
P0343,2025-08-27,3521.53,3636.21,3506.64,3554.79
P0343,2025-09-03,3691.84,3258.47,3330.18,3426.83
P0343,2025-09-10,3709.73,3571.49,3801.45,3694.22
P0343,2025-09-17,3423.85,3459.58,3405.17,3429.53
P0343,2025-09-24,3730.64,3256.67,3576.05,3521.12
P0343,2025-10-01,3424.14,3646.41,3823.6,3631.38
P0343,2025-10-08,3251.9,3448.8,3717.15,3472.62
P0343,2025-10-15,3514.65,3413.36,3248.66,3392.22
P0343,2025-10-22,3220.06,3736.88,3608.2,3521.71
P0343,2025-10-29,3610.07,3217.91,3820.83,3549.6
P0343,2025-11-05,3237.76,3802.89,3635.15,3558.6
P0343,2025-11-12,3590.56,3432.45,3615.14,3546.05
P0343,2025-11-19,3426.32,3480.55,3226.45,3377.77
P0343,2025-11-26,3735.3,3714.57,3678.07,3709.31
P0343,2025-12-03,3124.78,3256.17,3499.26,3293.4
P0343,2025-12-10,3656.38,3802.03,3545.57,3667.99
P0343,2025-12-17,3684.32,3596.75,3580.67,3620.58
P0343,2025-12-24,3088.23,3246.9,3359.51,3231.55
P0343,2025-12-31,3166.49,3293.91,3243.8,3234.73
P0344,2025-01-01,10943.17,9856.54,9762.79,10187.5
P0344,2025-01-08,10483.43,10415.33,10396.3,10431.69
P0344,2025-01-15,9506.85,9538.63,10083.65,9709.71
P0344,2025-01-22,10437.45,9921.41,10917.45,10425.44
P0344,2025-01-29,10908.58,9611.8,10179.19,10233.19
P0344,2025-02-05,9644.84,9737.65,11070.29,10150.93
P0344,2025-02-12,10473.49,10110.25,10332.38,10305.37
P0344,2025-02-19,9849.67,10736.93,11237.3,10607.97
P0344,2025-02-26,9549.98,9542.43,11213.43,10101.95
P0344,2025-03-05,8971.77,10857.88,10301.7,10043.78
P0344,2025-03-12,10252.16,9721.6,9976.58,9983.45
P0344,2025-03-19,9501.19,10528.15,11213.97,10414.44
P0344,2025-03-26,9523.18,10225.0,10172.78,9973.65
P0344,2025-04-02,10439.36,10461.05,9621.56,10173.99
P0344,2025-04-09,8973.21,9250.86,9608.56,9277.54
P0344,2025-04-16,9584.31,9538.46,10350.71,9824.49
P0344,2025-04-23,9315.79,10900.04,10573.03,10262.95
P0344,2025-04-30,10344.98,10411.88,9885.75,10214.2
P0344,2025-05-07,10894.6,10173.06,11179.43,10749.03
P0344,2025-05-14,8919.47,10688.01,10090.8,9899.43
P0344,2025-05-21,10475.44,10921.54,10411.56,10602.85
P0344,2025-05-28,10406.22,9223.93,10539.15,10056.43
P0344,2025-06-04,9655.57,10867.48,9839.34,10120.8
P0344,2025-06-11,10181.6,10144.85,10255.25,10193.9
P0344,2025-06-18,9869.28,10106.07,10396.4,10123.92
P0344,2025-06-25,9409.74,9142.12,10642.62,9731.49
P0344,2025-07-02,9989.77,10645.49,11333.21,10656.16
P0344,2025-07-09,9259.31,10133.59,9883.75,9758.88
P0344,2025-07-16,9783.51,10647.21,10874.27,10435.0
P0344,2025-07-23,9087.9,9441.89,9647.99,9392.59
P0344,2025-07-30,10174.74,9446.08,10871.72,10164.18
P0344,2025-08-06,9182.63,10362.14,9648.99,9731.25
P0344,2025-08-13,10717.26,10513.29,10755.65,10662.07
P0344,2025-08-20,9776.37,9800.15,9932.07,9836.2
P0344,2025-08-27,9924.95,9574.43,10271.56,9923.65
P0344,2025-09-03,10372.37,9355.62,9515.47,9747.82
P0344,2025-09-10,10391.38,10185.26,9610.75,10062.46
P0344,2025-09-17,9643.42,9722.6,10743.9,10036.64
P0344,2025-09-24,9992.39,9655.23,10605.18,10084.27
P0344,2025-10-01,9682.6,11127.28,11131.7,10647.19
P0344,2025-10-08,10838.61,10871.26,10091.15,10600.34
P0344,2025-10-15,9604.87,10066.8,10688.68,10120.12
P0344,2025-10-22,10002.76,10127.67,10291.36,10140.6
P0344,2025-10-29,9242.72,9796.7,10215.76,9751.73
P0344,2025-11-05,8991.21,9801.07,9871.6,9554.63
P0344,2025-11-12,9543.27,9259.91,10108.63,9637.27
P0344,2025-11-19,10526.29,10417.77,10423.98,10456.01
P0344,2025-11-26,9633.3,10666.15,9695.1,9998.18
P0344,2025-12-03,10225.21,10265.1,10650.66,10380.32
P0344,2025-12-10,10322.56,10148.87,10876.99,10449.47
P0344,2025-12-17,9606.21,9190.16,10836.28,9877.55
P0344,2025-12-24,9858.16,9418.38,10752.45,10009.66
P0344,2025-12-31,10827.21,9799.11,10242.49,10289.6
P0345,2025-01-01,503.99,510.82,471.18,495.33
P0345,2025-01-08,507.05,477.81,498.83,494.56
P0345,2025-01-15,456.12,469.08,446.04,457.08
P0345,2025-01-22,487.02,492.66,516.62,498.77
P0345,2025-01-29,511.25,475.45,513.38,500.03
P0345,2025-02-05,496.81,459.91,501.28,486.0
P0345,2025-02-12,471.18,461.87,525.41,486.15
P0345,2025-02-19,432.8,473.48,471.17,459.15
P0345,2025-02-26,493.92,465.83,507.62,489.12
P0345,2025-03-05,488.06,453.65,459.41,467.04
P0345,2025-03-12,426.07,502.0,452.92,460.33
P0345,2025-03-19,501.02,434.59,464.63,466.75
P0345,2025-03-26,486.17,435.0,463.61,461.59
P0345,2025-04-02,500.74,509.71,448.48,486.31
P0345,2025-04-09,514.05,503.62,503.94,507.2
P0345,2025-04-16,483.43,511.42,479.35,491.4
P0345,2025-04-23,478.24,514.22,526.9,506.45
P0345,2025-04-30,454.69,436.48,494.02,461.73
P0345,2025-05-07,472.88,494.5,461.84,476.41
P0345,2025-05-14,478.52,433.8,510.34,474.22
P0345,2025-05-21,476.08,490.87,512.58,493.18
P0345,2025-05-28,482.69,498.72,461.79,481.07
P0345,2025-06-04,456.07,452.73,477.16,461.99
P0345,2025-06-11,456.09,516.68,447.14,473.3
P0345,2025-06-18,459.71,433.37,448.98,447.35
P0345,2025-06-25,479.39,475.61,465.61,473.54
P0345,2025-07-02,437.49,443.06,459.28,446.61
P0345,2025-07-09,461.44,451.29,478.95,463.89
P0345,2025-07-16,515.69,522.62,481.44,506.58
P0345,2025-07-23,469.38,461.67,479.19,470.08
P0345,2025-07-30,478.62,445.07,463.55,462.41
P0345,2025-08-06,514.03,487.09,526.72,509.28
P0345,2025-08-13,492.03,482.49,488.08,487.53
P0345,2025-08-20,456.55,520.77,473.46,483.59
P0345,2025-08-27,467.08,452.06,498.71,472.62
P0345,2025-09-03,440.78,487.36,527.94,485.36
P0345,2025-09-10,505.9,492.14,500.29,499.44
P0345,2025-09-17,488.94,486.94,468.84,481.57
P0345,2025-09-24,494.14,523.91,458.44,492.16
P0345,2025-10-01,462.79,522.32,508.17,497.76
P0345,2025-10-08,510.55,433.22,473.29,472.35
P0345,2025-10-15,488.19,462.79,451.89,467.62
P0345,2025-10-22,427.2,487.45,489.07,467.91
P0345,2025-10-29,457.7,457.48,499.4,471.53
P0345,2025-11-05,459.19,443.57,475.85,459.54
P0345,2025-11-12,450.28,502.31,475.53,476.04
P0345,2025-11-19,501.78,440.02,495.31,479.04
P0345,2025-11-26,506.18,466.99,509.23,494.13
P0345,2025-12-03,474.45,492.08,473.16,479.9
P0345,2025-12-10,502.95,521.56,535.4,519.97
P0345,2025-12-17,499.59,485.57,447.11,477.42
P0345,2025-12-24,463.19,444.77,476.43,461.46
P0345,2025-12-31,465.16,450.53,528.04,481.24
P0346,2025-01-01,14354.0,13010.35,14836.93,14067.09
P0346,2025-01-08,14300.89,13310.43,14671.7,14094.34
P0346,2025-01-15,13444.83,13169.21,14787.83,13800.62
P0346,2025-01-22,13266.86,14050.36,13756.77,13691.33
P0346,2025-01-29,14733.57,13942.8,14154.33,14276.9
P0346,2025-02-05,12801.31,15443.29,14359.69,14201.43
P0346,2025-02-12,14821.09,13774.46,13383.32,13992.96
P0346,2025-02-19,13086.81,14385.5,15582.44,14351.58
P0346,2025-02-26,13313.97,15273.77,15593.97,14727.24
P0346,2025-03-05,13788.02,14833.0,15050.47,14557.16
P0346,2025-03-12,14994.95,15668.89,13563.1,14742.31
P0346,2025-03-19,14428.19,13380.8,15132.45,14313.81
P0346,2025-03-26,13206.91,15242.67,15367.93,14605.84
P0346,2025-04-02,15309.9,13908.64,15470.81,14896.45
P0346,2025-04-09,14059.98,13252.53,15461.31,14257.94
P0346,2025-04-16,14930.45,14459.32,15524.32,14971.36
P0346,2025-04-23,14075.03,12960.36,13901.8,13645.73
P0346,2025-04-30,13503.65,15539.84,14983.48,14675.66
P0346,2025-05-07,13532.65,13544.07,15117.53,14064.75
P0346,2025-05-14,14735.18,14840.07,14993.46,14856.24
P0346,2025-05-21,15405.66,14510.04,16003.94,15306.55
P0346,2025-05-28,13715.0,13431.81,13724.08,13623.63
P0346,2025-06-04,14820.78,15237.97,15880.99,15313.25
P0346,2025-06-11,14581.98,15621.5,13677.91,14627.13
P0346,2025-06-18,15024.36,14229.48,15533.3,14929.05
P0346,2025-06-25,12620.81,12910.49,15317.13,13616.14
P0346,2025-07-02,12785.42,15167.71,14495.51,14149.55
P0346,2025-07-09,12682.97,15103.82,15267.06,14351.28
P0346,2025-07-16,13652.94,13864.44,14525.54,14014.31
P0346,2025-07-23,13523.47,13332.02,15557.14,14137.54
P0346,2025-07-30,12818.35,14858.69,14441.33,14039.46
P0346,2025-08-06,14365.21,14819.46,13757.12,14313.93
P0346,2025-08-13,13652.79,13765.74,14141.82,13853.45
P0346,2025-08-20,14658.94,15137.51,14074.59,14623.68
P0346,2025-08-27,13152.26,13256.65,15626.01,14011.64
P0346,2025-09-03,12951.37,14185.68,14063.96,13733.67
P0346,2025-09-10,15385.32,14851.21,13973.75,14736.76
P0346,2025-09-17,14343.15,14832.98,13482.7,14219.61
P0346,2025-09-24,15066.15,14451.85,13856.08,14458.03
P0346,2025-10-01,13112.19,15214.38,13865.18,14063.92
P0346,2025-10-08,12597.0,14284.25,14675.67,13852.31
P0346,2025-10-15,14914.82,14839.62,14183.65,14646.03
P0346,2025-10-22,15073.72,15099.77,15755.95,15309.81
P0346,2025-10-29,15283.58,15721.69,15379.72,15461.66
P0346,2025-11-05,14078.93,13968.44,13873.9,13973.76
P0346,2025-11-12,15313.77,14982.32,13247.54,14514.54
P0346,2025-11-19,14587.04,15022.45,13951.13,14520.21
P0346,2025-11-26,14052.83,13494.48,13320.5,13622.6
P0346,2025-12-03,14895.8,13844.08,14534.2,14424.69
P0346,2025-12-10,14175.09,15665.75,14924.27,14921.7
P0346,2025-12-17,15133.91,13467.1,13939.79,14180.27
P0346,2025-12-24,14859.05,14459.76,14052.77,14457.19
P0346,2025-12-31,13377.03,14208.38,13740.27,13775.23
P0347,2025-01-01,12294.76,13630.15,14202.3,13375.74
P0347,2025-01-08,12448.35,13951.79,13944.22,13448.12
P0347,2025-01-15,13433.99,12834.21,14052.22,13440.14
P0347,2025-01-22,11639.87,13924.82,14345.67,13303.45
P0347,2025-01-29,14074.24,13768.04,14563.32,14135.2
P0347,2025-02-05,13977.65,13566.78,14361.24,13968.56
P0347,2025-02-12,13816.06,14004.2,13530.07,13783.44
P0347,2025-02-19,12244.81,14326.68,14375.81,13649.1
P0347,2025-02-26,13297.76,13913.33,12682.09,13297.73
P0347,2025-03-05,14040.1,13704.09,13518.64,13754.28
P0347,2025-03-12,13562.51,12182.84,13614.65,13120.0
P0347,2025-03-19,12184.31,12878.77,13437.01,12833.36
P0347,2025-03-26,12610.61,12012.63,13097.33,12573.52
P0347,2025-04-02,12289.22,13983.37,13560.39,13277.66
P0347,2025-04-09,12991.57,14082.9,13149.68,13408.05
P0347,2025-04-16,12463.41,13638.67,13598.4,13233.49
P0347,2025-04-23,13460.96,13145.37,13802.36,13469.56
P0347,2025-04-30,11919.45,12891.75,13499.21,12770.14
P0347,2025-05-07,11665.06,12030.1,14716.98,12804.05
P0347,2025-05-14,12026.02,13405.1,14068.6,13166.57
P0347,2025-05-21,12461.86,14434.97,14564.01,13820.28
P0347,2025-05-28,14236.14,14322.24,14379.87,14312.75
P0347,2025-06-04,12607.82,13295.0,13608.6,13170.47
P0347,2025-06-11,13281.02,13000.26,12851.58,13044.29
P0347,2025-06-18,12577.62,13468.72,13013.11,13019.82
P0347,2025-06-25,13514.39,12067.12,14066.13,13215.88
P0347,2025-07-02,12071.16,13587.98,14266.73,13308.62
P0347,2025-07-09,12735.52,12472.57,13563.37,12923.82
P0347,2025-07-16,14251.04,14472.97,13896.53,14206.85
P0347,2025-07-23,13408.72,12368.49,14555.36,13444.19
P0347,2025-07-30,13955.22,13539.5,14535.62,14010.11
P0347,2025-08-06,14073.33,12849.41,13252.91,13391.88
P0347,2025-08-13,12491.99,12165.62,14493.24,13050.28
P0347,2025-08-20,13603.97,13133.82,14289.59,13675.79
P0347,2025-08-27,13768.84,12331.05,14065.71,13388.53
P0347,2025-09-03,12978.38,13326.41,12634.48,12979.76
P0347,2025-09-10,13970.88,13623.57,12798.79,13464.41
P0347,2025-09-17,12009.1,13838.27,13843.72,13230.36
P0347,2025-09-24,14072.84,14029.66,14442.76,14181.75
P0347,2025-10-01,12149.31,12286.85,13314.74,12583.63
P0347,2025-10-08,12802.89,12040.97,12766.33,12536.73
P0347,2025-10-15,12534.4,12932.03,14429.07,13298.5
P0347,2025-10-22,14127.59,13938.15,12975.54,13680.43
P0347,2025-10-29,12463.17,14436.65,14252.65,13717.49
P0347,2025-11-05,11740.6,12333.22,13591.57,12555.13
P0347,2025-11-12,11952.54,13690.47,14231.72,13291.58
P0347,2025-11-19,12191.17,13713.88,14560.28,13488.44
P0347,2025-11-26,12316.71,13505.32,13021.8,12947.94
P0347,2025-12-03,13446.59,12706.01,14784.35,13645.65
P0347,2025-12-10,11633.91,14315.84,13581.88,13177.21
P0347,2025-12-17,13249.74,12461.8,14674.54,13462.03
P0347,2025-12-24,12839.21,14508.05,12996.43,13447.9
P0347,2025-12-31,13117.97,12265.42,13341.36,12908.25
P0348,2025-01-01,4728.31,4092.82,4918.46,4579.86
P0348,2025-01-08,4112.2,4084.48,4278.75,4158.48
P0348,2025-01-15,4291.46,4250.94,4666.11,4402.84
P0348,2025-01-22,4656.17,4972.56,4791.25,4806.66
P0348,2025-01-29,4323.55,4835.41,4711.66,4623.54
P0348,2025-02-05,4353.72,4168.35,4922.59,4481.55
P0348,2025-02-12,4245.22,4597.52,4254.58,4365.77
P0348,2025-02-19,4828.93,4084.02,4839.87,4584.27
P0348,2025-02-26,4846.32,4219.22,4672.87,4579.47
P0348,2025-03-05,4492.9,4753.39,4361.53,4535.94
P0348,2025-03-12,4570.03,4416.13,4806.79,4597.65
P0348,2025-03-19,4787.37,4481.22,4525.9,4598.16
P0348,2025-03-26,4158.95,4889.4,4323.69,4457.35
P0348,2025-04-02,4349.83,4090.74,4916.04,4452.2
P0348,2025-04-09,4141.13,4556.97,4765.22,4487.77
P0348,2025-04-16,4164.44,4942.67,4960.79,4689.3
P0348,2025-04-23,4282.88,4115.18,4869.54,4422.53
P0348,2025-04-30,4751.49,4535.94,4928.34,4738.59
P0348,2025-05-07,4801.23,4746.34,4980.1,4842.56
P0348,2025-05-14,4409.21,4756.78,4760.3,4642.1
P0348,2025-05-21,4841.25,4697.73,4281.03,4606.67
P0348,2025-05-28,4007.23,4602.21,4667.05,4425.5
P0348,2025-06-04,4385.24,4420.02,4211.84,4339.03
P0348,2025-06-11,4556.0,4666.61,4495.43,4572.68
P0348,2025-06-18,4446.76,4237.36,4813.38,4499.17
P0348,2025-06-25,4501.39,4328.14,4843.55,4557.69
P0348,2025-07-02,4350.12,4252.06,4271.3,4291.16
P0348,2025-07-09,4091.47,4828.39,4817.84,4579.23
P0348,2025-07-16,4399.09,4285.02,4354.03,4346.05
P0348,2025-07-23,4119.82,4589.91,4474.8,4394.84
P0348,2025-07-30,4463.15,4396.08,4878.1,4579.11
P0348,2025-08-06,4762.19,4732.54,4405.7,4633.48
P0348,2025-08-13,4711.61,4379.72,4204.09,4431.81
P0348,2025-08-20,4537.74,4355.26,4889.86,4594.29
P0348,2025-08-27,4788.55,4718.88,4865.8,4791.08
P0348,2025-09-03,4699.9,4333.94,4417.09,4483.64
P0348,2025-09-10,4030.69,4823.41,4995.8,4616.63
P0348,2025-09-17,4047.15,4865.81,4666.11,4526.36
P0348,2025-09-24,4157.2,4886.9,4683.21,4575.77
P0348,2025-10-01,4688.49,4461.27,4521.56,4557.11
P0348,2025-10-08,4537.77,4336.95,4669.7,4514.81
P0348,2025-10-15,4436.6,4105.56,4340.84,4294.33
P0348,2025-10-22,4250.99,4442.05,4493.74,4395.59
P0348,2025-10-29,4820.3,4500.04,4781.62,4700.65
P0348,2025-11-05,4698.66,4494.43,5008.46,4733.85
P0348,2025-11-12,4592.13,4789.96,4478.29,4620.13
P0348,2025-11-19,4866.72,4086.98,4972.17,4641.96
P0348,2025-11-26,4723.44,4755.8,4646.36,4708.53
P0348,2025-12-03,4072.14,4092.64,4643.79,4269.52
P0348,2025-12-10,4665.78,4945.9,4902.02,4837.9
P0348,2025-12-17,4014.67,4607.83,4958.0,4526.83
P0348,2025-12-24,4822.89,4898.2,4562.16,4761.08
P0348,2025-12-31,4602.19,4623.4,4750.38,4658.66
P0349,2025-01-01,9084.4,8444.25,9801.66,9110.1
P0349,2025-01-08,9235.4,8190.32,8766.86,8730.86
P0349,2025-01-15,8997.03,8990.46,8373.15,8786.88
P0349,2025-01-22,8604.47,8658.96,8924.48,8729.3
P0349,2025-01-29,9110.74,9010.92,9359.37,9160.34
P0349,2025-02-05,9261.3,9340.25,8221.31,8940.95
P0349,2025-02-12,8121.03,8425.52,9978.03,8841.53
P0349,2025-02-19,8298.63,8188.64,9482.04,8656.44
P0349,2025-02-26,8316.09,8283.31,9947.75,8849.05
P0349,2025-03-05,9117.17,9058.82,8221.09,8799.03
P0349,2025-03-12,8860.95,8416.93,9282.74,8853.54
P0349,2025-03-19,8153.33,9103.65,8807.53,8688.17
P0349,2025-03-26,8455.8,8097.27,8430.03,8327.7
P0349,2025-04-02,7924.11,9640.89,9845.83,9136.94
P0349,2025-04-09,8423.32,9413.95,9324.82,9054.03
P0349,2025-04-16,9061.1,9800.5,9034.59,9298.73
P0349,2025-04-23,9062.3,8863.59,8774.92,8900.27
P0349,2025-04-30,9092.85,8120.64,9049.36,8754.28
P0349,2025-05-07,8591.9,8759.53,8887.09,8746.17
P0349,2025-05-14,8917.72,8295.53,9093.37,8768.87
P0349,2025-05-21,9169.93,9782.69,8869.62,9274.08
P0349,2025-05-28,9351.94,9231.44,9944.52,9509.3
P0349,2025-06-04,8660.89,9581.99,8839.33,9027.4
P0349,2025-06-11,8532.43,9523.06,8994.15,9016.55
P0349,2025-06-18,7954.67,9171.75,8242.06,8456.16
P0349,2025-06-25,8526.64,9647.33,9409.21,9194.39
P0349,2025-07-02,9494.12,8882.29,9702.63,9359.68
P0349,2025-07-09,9487.1,9211.17,8479.61,9059.29
P0349,2025-07-16,8283.52,8313.22,9731.94,8776.23
P0349,2025-07-23,8157.12,8303.32,9252.06,8570.83
P0349,2025-07-30,7972.07,8612.94,9254.28,8613.1
P0349,2025-08-06,8884.24,8496.42,9137.16,8839.27
P0349,2025-08-13,8927.49,9399.28,9844.81,9390.53
P0349,2025-08-20,8729.72,8863.88,9198.07,8930.56
P0349,2025-08-27,8785.03,9342.52,9927.18,9351.58
P0349,2025-09-03,7950.06,8726.46,9916.6,8864.37
P0349,2025-09-10,8740.23,8751.87,9903.17,9131.76
P0349,2025-09-17,8412.17,9611.61,8575.82,8866.53
P0349,2025-09-24,8392.26,9096.55,9037.81,8842.21
P0349,2025-10-01,8019.52,8380.58,9674.41,8691.5
P0349,2025-10-08,8240.6,8742.73,9182.34,8721.89
P0349,2025-10-15,8335.03,9351.83,8581.82,8756.23
P0349,2025-10-22,8009.05,9306.46,8867.01,8727.51
P0349,2025-10-29,9616.93,9498.01,9797.35,9637.43
P0349,2025-11-05,9475.87,9698.31,9441.92,9538.7
P0349,2025-11-12,9598.81,8310.72,9145.8,9018.44
P0349,2025-11-19,8045.82,9405.76,9958.14,9136.57
P0349,2025-11-26,8484.69,8554.34,9072.9,8703.98
P0349,2025-12-03,7860.07,9019.45,8824.44,8567.99
P0349,2025-12-10,8605.86,8532.21,9967.92,9035.33
P0349,2025-12-17,8806.15,9512.58,9016.63,9111.79
P0349,2025-12-24,8037.1,9472.66,8754.83,8754.86
P0349,2025-12-31,9160.63,8775.28,9795.99,9243.97
P0350,2025-01-01,3334.85,3923.07,3687.18,3648.37
P0350,2025-01-08,3376.41,3821.3,4144.08,3780.6
P0350,2025-01-15,3786.54,3432.1,4230.9,3816.51
P0350,2025-01-22,3908.06,3454.62,3825.71,3729.46
P0350,2025-01-29,3443.08,4150.27,4074.44,3889.26
P0350,2025-02-05,3602.48,3575.84,4149.22,3775.85
P0350,2025-02-12,3723.25,3456.59,3800.99,3660.28
P0350,2025-02-19,3769.63,3967.52,3848.44,3861.86
P0350,2025-02-26,4056.22,3552.17,4052.22,3886.87
P0350,2025-03-05,3473.55,3945.46,4132.73,3850.58
P0350,2025-03-12,3327.79,3880.39,3812.42,3673.53
P0350,2025-03-19,3895.63,3670.23,3809.44,3791.77
P0350,2025-03-26,3669.28,3842.6,3815.28,3775.72
P0350,2025-04-02,3456.51,3897.12,4103.69,3819.11
P0350,2025-04-09,3884.19,4010.49,4201.58,4032.09
P0350,2025-04-16,4033.43,4021.97,3708.73,3921.38
P0350,2025-04-23,3439.72,3511.37,3552.65,3501.25
P0350,2025-04-30,4023.72,4029.91,3548.35,3867.33
P0350,2025-05-07,3496.1,3598.56,4087.75,3727.47
P0350,2025-05-14,3921.65,3638.3,4205.91,3921.95
P0350,2025-05-21,4066.05,3751.91,3839.87,3885.94
P0350,2025-05-28,3874.51,3651.44,3570.3,3698.75
P0350,2025-06-04,3683.25,3620.68,4080.37,3794.77
P0350,2025-06-11,3367.21,3571.34,4090.66,3676.4
P0350,2025-06-18,3405.02,3906.29,3731.38,3680.9
P0350,2025-06-25,3444.07,3880.33,3874.02,3732.81
P0350,2025-07-02,3806.03,3837.21,3888.09,3843.78
P0350,2025-07-09,3339.07,4131.46,3580.7,3683.74
P0350,2025-07-16,3904.5,3680.77,3636.9,3740.72
P0350,2025-07-23,4003.96,3670.27,4030.01,3901.41
P0350,2025-07-30,3871.42,3813.14,4090.4,3924.99
P0350,2025-08-06,3582.63,3991.3,3544.09,3706.01
P0350,2025-08-13,3654.71,4136.99,3830.11,3873.94
P0350,2025-08-20,3753.93,3944.21,3516.19,3738.11
P0350,2025-08-27,3569.52,3791.7,3511.42,3624.21
P0350,2025-09-03,3351.8,3555.36,3511.98,3473.05
P0350,2025-09-10,3432.8,3625.52,3508.07,3522.13
P0350,2025-09-17,3367.94,3690.79,4191.36,3750.03
P0350,2025-09-24,3755.18,4091.55,3928.91,3925.21
P0350,2025-10-01,4073.03,4072.51,4175.95,4107.16
P0350,2025-10-08,3661.04,3667.65,3859.16,3729.28
P0350,2025-10-15,4044.88,4120.4,3706.22,3957.17
P0350,2025-10-22,3507.91,4008.51,3965.57,3827.33
P0350,2025-10-29,3822.64,3679.75,3995.26,3832.55
P0350,2025-11-05,3553.09,3765.17,4079.57,3799.28
P0350,2025-11-12,3641.37,3945.97,3592.11,3726.48
P0350,2025-11-19,3588.46,3492.11,3628.72,3569.76
P0350,2025-11-26,3639.33,3804.47,3574.99,3672.93
P0350,2025-12-03,4031.23,3688.22,3623.9,3781.12
P0350,2025-12-10,3373.91,3902.77,4113.48,3796.72
P0350,2025-12-17,3712.0,3972.03,3952.81,3878.95
P0350,2025-12-24,3446.48,3854.4,4053.99,3784.96
P0350,2025-12-31,3951.28,3652.09,3827.04,3810.14
P0351,2025-01-01,3416.66,3391.26,3560.29,3456.07
P0351,2025-01-08,3659.33,3535.68,3471.84,3555.62
P0351,2025-01-15,3506.9,3261.67,3332.35,3366.97
P0351,2025-01-22,3128.08,3498.35,3516.22,3380.88
P0351,2025-01-29,3374.94,3169.93,3426.93,3323.93
P0351,2025-02-05,3013.52,3188.07,3506.92,3236.17
P0351,2025-02-12,3030.02,3492.18,3444.62,3322.27
P0351,2025-02-19,3126.36,3607.68,3475.4,3403.15
P0351,2025-02-26,3153.45,3658.75,3560.34,3457.51
P0351,2025-03-05,3634.5,3511.71,3182.74,3442.98
P0351,2025-03-12,3298.29,3644.75,3446.4,3463.15
P0351,2025-03-19,3463.62,3543.0,3204.53,3403.72
P0351,2025-03-26,3628.0,3156.02,3233.01,3339.01
P0351,2025-04-02,3144.04,3754.32,3357.05,3418.47
P0351,2025-04-09,3558.03,3358.34,3778.16,3564.84
P0351,2025-04-16,3450.1,3701.08,3613.31,3588.16
P0351,2025-04-23,3333.36,3312.66,3654.12,3433.38
P0351,2025-04-30,3145.95,3286.47,3749.0,3393.81
P0351,2025-05-07,3024.02,3660.48,3296.3,3326.93
P0351,2025-05-14,3352.31,3559.73,3520.68,3477.57
P0351,2025-05-21,3325.49,3232.38,3768.97,3442.28
P0351,2025-05-28,3519.73,3386.35,3618.59,3508.22
P0351,2025-06-04,3587.52,3125.31,3375.57,3362.8
P0351,2025-06-11,3660.12,3347.28,3613.49,3540.3
P0351,2025-06-18,3272.99,3174.44,3500.81,3316.08
P0351,2025-06-25,3377.54,3393.54,3236.65,3335.91
P0351,2025-07-02,3560.7,3273.24,3722.4,3518.78
P0351,2025-07-09,3156.88,3701.47,3438.74,3432.36
P0351,2025-07-16,3149.56,3676.56,3459.78,3428.63
P0351,2025-07-23,3247.02,3244.36,3351.54,3280.97
P0351,2025-07-30,3169.25,3535.95,3785.85,3497.02
P0351,2025-08-06,3513.01,3588.34,3648.72,3583.36
P0351,2025-08-13,3325.99,3502.08,3370.87,3399.65
P0351,2025-08-20,3156.52,3438.69,3338.22,3311.14
P0351,2025-08-27,3465.38,3513.04,3590.17,3522.86
P0351,2025-09-03,3401.51,3529.96,3397.12,3442.86
P0351,2025-09-10,3095.12,3737.71,3718.75,3517.19
P0351,2025-09-17,3218.5,3286.11,3314.3,3272.97
P0351,2025-09-24,3186.24,3599.05,3342.58,3375.96
P0351,2025-10-01,3042.43,3693.14,3820.81,3518.79
P0351,2025-10-08,3296.15,3149.31,3825.61,3423.69
P0351,2025-10-15,3433.22,3706.65,3721.09,3620.32
P0351,2025-10-22,3597.35,3314.49,3672.65,3528.16
P0351,2025-10-29,3309.41,3498.82,3462.28,3423.5
P0351,2025-11-05,3670.89,3413.14,3324.45,3469.49
P0351,2025-11-12,3517.73,3263.48,3469.41,3416.87
P0351,2025-11-19,3397.23,3413.08,3538.59,3449.63
P0351,2025-11-26,3149.15,3439.12,3612.67,3400.31
P0351,2025-12-03,3366.51,3468.13,3667.82,3500.82
P0351,2025-12-10,3029.08,3598.53,3180.04,3269.22
P0351,2025-12-17,3180.78,3668.93,3785.67,3545.13
P0351,2025-12-24,3555.38,3157.4,3785.36,3499.38
P0351,2025-12-31,3212.3,3688.21,3556.35,3485.62
P0352,2025-01-01,10841.51,12103.76,12500.75,11815.34
P0352,2025-01-08,11167.44,10841.32,10808.39,10939.05
