transaction_id,date,product_id,category,unit_price,discount_pct,competitor_price,promotion_flag,quantity_sold,revenue,gross_profit
T001906,2025-11-16,P0135,Sports,12136.09,21.58,14128.05,1,23,279130.07,94178.56
T098896,2025-11-16,P0413,Sports,12208.02,7.23,14406.76,0,12,146496.24,59599.92
T086525,2025-11-16,P0272,Fashion,660.17,7.27,696.69,0,5,3300.85,722.85
T005962,2025-11-16,P0418,Home & Kitchen,11852.24,1.1,12431.04,0,16,189635.84,96817.6
T007275,2025-11-16,P0069,Electronics,3288.84,7.67,3653.1,0,1,3288.84,1093.28
T084515,2025-11-16,P0456,Beauty,8671.72,0.92,8801.42,0,4,34686.88,11686.84
T006869,2025-11-16,P0029,Beauty,8933.99,20.95,10828.95,1,17,151877.83,10892.58
T008458,2025-11-16,P0240,Electronics,17054.32,7.72,16696.56,0,19,324032.08,125339.96
T086910,2025-11-16,P0214,Electronics,1237.66,1.48,1184.74,0,5,6188.3,2092.25
T001255,2025-11-16,P0491,Beauty,12577.66,4.5,13920.53,0,21,264130.86,113387.61
T087448,2025-11-16,P0384,Sports,5321.07,2.39,5666.5,0,11,58531.77,13778.16
T006481,2025-11-16,P0077,Fashion,5151.06,23.67,7202.15,1,15,77265.9,11070.6
T082785,2025-11-16,P0103,Home & Kitchen,13424.93,0.6,13263.25,0,13,174524.09,72266.35
T085727,2025-11-16,P0415,Fashion,7446.52,14.08,8966.2,1,17,126590.84,26162.32
T005251,2025-11-16,P0491,Beauty,12656.41,3.9,12196.04,0,14,177189.74,76694.24
T081627,2025-11-16,P0184,Sports,11752.88,7.92,12844.36,0,10,117528.8,16503.2
T006953,2025-11-16,P0189,Beauty,9562.34,1.24,8739.88,0,7,66936.38,33379.36
T081529,2025-11-16,P0210,Electronics,8788.26,1.07,9193.28,0,6,52729.56,18817.8
T044541,2025-11-17,P0333,Electronics,4379.4,1.64,4406.54,0,4,17517.6,6784.4
T024922,2025-11-17,P0291,Electronics,7557.65,5.39,7356.53,1,14,105807.1,28559.16
T006671,2025-11-17,P0144,Home & Kitchen,2950.17,4.62,3048.68,0,4,11800.68,1920.56
T018224,2025-11-17,P0434,Electronics,13794.55,13.27,17183.72,1,13,179329.15,47596.38
T059149,2025-11-17,P0266,Fashion,3056.36,0.91,2883.97,0,1,3056.36,1400.99
T098347,2025-11-17,P0091,Electronics,13018.01,18.58,15646.84,1,23,299414.23,79921.55
T006772,2025-11-17,P0385,Fashion,23389.47,4.65,25113.21,0,21,491178.87,244715.31
T045870,2025-11-17,P0443,Home & Kitchen,10482.32,24.78,14029.21,1,21,220128.72,80339.7
T060821,2025-11-17,P0014,Electronics,8549.84,7.64,9156.37,0,8,68398.72,13042.0
T004546,2025-11-17,P0363,Beauty,15755.27,0.4,16601.34,0,11,173307.97,85454.16
T011605,2025-11-17,P0330,Electronics,10011.08,4.7,11398.05,0,7,70077.56,29359.05
T036461,2025-11-17,P0097,Beauty,9815.93,5.97,11232.86,0,12,117791.16,24482.64
T086129,2025-11-17,P0278,Fashion,14423.48,8.68,16659.66,1,19,274046.12,92994.36
T096754,2025-11-17,P0409,Sports,1441.26,7.88,1630.4,0,1,1441.26,664.44
T075785,2025-11-17,P0019,Home & Kitchen,11012.36,4.58,12627.48,0,16,176197.76,75465.76
T023946,2025-11-17,P0130,Beauty,7391.78,0.07,6702.35,0,7,51742.46,13521.9
T077613,2025-11-17,P0499,Sports,16849.91,5.48,17868.82,0,17,286448.47,125850.32
T069941,2025-11-17,P0219,Fashion,15512.81,7.88,16521.4,0,23,356794.63,152048.86
T078638,2025-11-17,P0318,Electronics,18261.32,3.82,19991.62,0,10,182613.2,79302.1
T014621,2025-11-17,P0459,Electronics,14919.78,6.9,15345.35,0,13,193957.14,72027.54
T046135,2025-11-17,P0247,Home & Kitchen,2116.58,12.57,2307.18,1,6,12699.48,3469.92
T058790,2025-11-17,P0425,Electronics,12888.0,2.44,13722.54,0,10,128880.0,49448.2
T010095,2025-11-17,P0490,Sports,9074.24,7.91,10185.45,0,14,127039.36,49222.04
T073271,2025-11-17,P0197,Fashion,12176.77,5.85,12916.45,0,10,121767.7,48886.6
T048965,2025-11-17,P0333,Electronics,4091.78,8.1,4311.52,1,6,24550.68,8450.88
T062749,2025-11-17,P0358,Beauty,11005.77,3.33,10620.5,0,10,110057.7,52699.7
T068003,2025-11-17,P0323,Fashion,5729.41,1.67,5461.53,0,5,28647.05,8383.6
T051589,2025-11-17,P0089,Sports,16493.93,5.79,18128.76,1,24,395854.32,161928.0
T060957,2025-11-17,P0043,Electronics,3890.11,4.89,4110.97,0,7,27230.77,4595.92
T093881,2025-11-17,P0418,Home & Kitchen,11219.0,6.39,11260.16,0,5,56095.0,27089.3
T005740,2025-11-17,P0255,Electronics,13337.88,2.84,13742.56,0,9,120040.92,31000.5
T084728,2025-11-17,P0313,Electronics,13480.79,7.58,13744.4,0,16,215692.64,48392.8
T066359,2025-11-17,P0441,Electronics,15322.22,1.25,15679.92,0,10,153222.2,60398.5
T084895,2025-11-17,P0066,Beauty,10700.34,0.42,11294.0,0,8,85602.72,37923.28
T076721,2025-11-17,P0471,Electronics,11147.25,11.04,12142.29,1,17,189503.25,69157.7
T016900,2025-11-17,P0383,Beauty,8446.78,5.86,9592.78,0,7,59127.46,27723.5
T029032,2025-11-17,P0264,Beauty,7493.85,0.22,7296.58,0,4,29975.4,13498.32
T029052,2025-11-17,P0182,Electronics,1663.74,3.67,1753.8,0,4,6654.96,2413.6
T014800,2025-11-17,P0399,Fashion,22254.42,4.68,24494.52,0,26,578614.92,282630.92
T064616,2025-11-17,P0239,Fashion,11786.26,7.21,13880.5,0,15,176793.9,80812.65
T013064,2025-11-17,P0028,Beauty,10743.9,5.59,11115.67,0,10,107439.0,23566.0
T056379,2025-11-17,P0222,Beauty,551.15,4.72,590.8,0,1,551.15,191.69
T048501,2025-11-17,P0425,Electronics,13004.36,1.56,13347.13,0,10,130043.6,50611.8
T035828,2025-11-17,P0213,Fashion,9004.29,5.97,9394.42,0,6,54025.74,18763.02
T034420,2025-11-17,P0180,Electronics,19992.2,7.71,23539.73,0,26,519797.2,211087.24
T048840,2025-11-17,P0490,Sports,9479.39,3.8,9024.46,0,9,85314.51,35289.09
T010294,2025-11-17,P0071,Fashion,19008.91,6.67,21354.67,0,20,380178.2,176118.8
T023978,2025-11-17,P0132,Electronics,12447.81,7.82,12652.26,0,14,174269.34,76305.74
T088769,2025-11-17,P0439,Fashion,14989.26,3.99,15781.86,0,17,254817.42,124656.07
T035113,2025-11-17,P0348,Electronics,3832.07,15.51,4552.36,1,11,42152.77,6994.35
T066800,2025-11-17,P0457,Electronics,17826.76,6.45,20151.64,0,15,267401.4,116183.7
T096384,2025-11-17,P0361,Home & Kitchen,21033.0,7.32,23732.34,0,29,609957.0,270541.29
T003079,2025-11-17,P0173,Beauty,16136.65,6.57,18992.02,0,12,193639.8,78002.04
T014784,2025-11-17,P0045,Home & Kitchen,9743.41,18.12,10986.83,1,21,204611.61,76868.61
T010187,2025-11-17,P0016,Electronics,9882.86,7.32,11162.59,1,10,98828.6,40713.9
T059157,2025-11-17,P0285,Beauty,10122.19,15.87,12587.11,1,13,131588.47,55657.94
T002198,2025-11-17,P0221,Fashion,5130.15,1.4,5155.46,0,2,10260.3,3748.32
T023957,2025-11-17,P0094,Beauty,2143.92,17.21,2762.67,1,4,8575.68,3317.88
T023904,2025-11-17,P0166,Fashion,6786.32,3.72,6899.73,0,6,40717.92,19453.86
T044744,2025-11-17,P0215,Fashion,17158.82,4.17,16908.76,0,17,291699.94,117098.72
T044634,2025-11-17,P0175,Fashion,12827.0,0.13,12981.73,0,6,76962.0,33845.52
T036721,2025-11-17,P0237,Home & Kitchen,14763.76,3.47,15361.17,0,12,177165.12,52190.28
T063840,2025-11-17,P0241,Sports,5154.98,3.25,5558.25,0,5,25774.9,9925.7
T018134,2025-11-17,P0078,Electronics,8713.92,4.87,9720.45,0,6,52283.52,21505.44
T045387,2025-11-17,P0128,Sports,19921.74,4.1,19403.65,0,11,219139.14,101939.86
T020031,2025-11-17,P0081,Sports,8714.62,2.45,8871.77,0,10,87146.2,30363.5
T031606,2025-11-17,P0429,Home & Kitchen,1659.73,4.3,1778.05,0,5,8298.65,2029.35
T069863,2025-11-17,P0062,Home & Kitchen,20250.18,6.05,20236.95,0,20,405003.6,176865.8
T000684,2025-11-17,P0348,Electronics,4297.21,5.25,4313.8,0,7,30080.47,7706.93
T008101,2025-11-17,P0174,Electronics,4796.65,1.9,4680.46,0,5,23983.25,7332.75
T060594,2025-11-17,P0136,Home & Kitchen,10952.35,12.89,12495.31,1,14,153332.9,28272.16
T073651,2025-11-17,P0089,Sports,16138.4,7.82,15835.75,0,12,193660.8,76697.64
T077788,2025-11-17,P0090,Beauty,21871.56,0.15,23726.34,0,20,437431.2,206300.0
T000641,2025-11-17,P0040,Home & Kitchen,5484.96,10.6,6146.09,1,12,65819.52,25198.32
T041975,2025-11-17,P0417,Home & Kitchen,4931.0,9.21,5361.19,1,13,64103.0,10159.5
T045385,2025-11-17,P0060,Home & Kitchen,13527.9,22.1,17212.03,1,25,338197.5,119649.25
T080499,2025-11-17,P0236,Fashion,6917.84,21.87,9065.44,1,19,131438.96,4856.97
T023326,2025-11-17,P0489,Sports,3889.4,0.17,3919.49,0,4,15557.6,7536.2
T080799,2025-11-17,P0258,Fashion,416.29,23.22,544.42,1,2,832.58,206.36
T080774,2025-11-17,P0273,Sports,7436.82,3.6,8301.73,0,5,37184.1,10398.0
T032443,2025-11-17,P0330,Electronics,9868.39,6.06,10380.75,0,7,69078.73,28360.22
T011333,2025-11-17,P0152,Electronics,11139.71,6.74,10932.58,1,8,89117.68,41810.16
T011263,2025-11-17,P0291,Electronics,7666.56,4.02,7480.84,0,2,15333.12,4297.7
T073582,2025-11-17,P0190,Electronics,1341.47,3.59,1255.08,0,5,6707.35,3058.55
T045596,2025-11-17,P0056,Sports,1579.31,7.02,1835.65,0,2,3158.62,961.58
T000699,2025-11-17,P0456,Beauty,6626.21,24.29,8058.09,1,9,59635.89,7885.8
T029185,2025-11-17,P0182,Electronics,1610.27,6.77,1582.22,0,3,4830.81,1649.79
T022528,2025-11-17,P0353,Fashion,6965.46,5.88,7673.16,0,9,62689.14,25669.17
T080496,2025-11-17,P0461,Electronics,9081.03,7.81,9712.81,0,8,72648.24,13914.56
T092684,2025-11-17,P0148,Beauty,780.36,1.35,782.86,0,4,3121.44,1477.52
T056728,2025-11-17,P0377,Fashion,18047.25,4.54,17175.39,0,10,180472.5,67347.7
T013621,2025-11-17,P0079,Home & Kitchen,14746.98,2.44,16268.44,0,17,250698.66,105388.95
T094312,2025-11-17,P0198,Sports,10048.18,4.09,10388.75,0,9,90433.62,32447.79
T069589,2025-11-17,P0393,Home & Kitchen,13768.95,0.29,14034.73,0,11,151458.45,32814.76
T054030,2025-11-17,P0035,Sports,9121.98,3.3,10298.24,0,6,54731.88,24483.48
T048499,2025-11-17,P0457,Electronics,17628.74,7.49,19020.08,0,13,229173.62,98118.28
T054362,2025-11-17,P0347,Fashion,11461.75,13.29,14237.56,1,14,160464.5,56787.64
T091901,2025-11-17,P0159,Electronics,15131.94,6.28,17133.07,0,10,151319.4,62643.6
T054683,2025-11-17,P0126,Home & Kitchen,8593.23,21.21,10827.31,1,13,111711.99,22533.03
T085828,2025-11-17,P0050,Electronics,10283.08,3.33,10538.12,0,10,102830.8,50452.6
T010679,2025-11-17,P0150,Home & Kitchen,1834.61,1.81,1932.72,0,4,7338.44,1994.6
T014202,2025-11-17,P0250,Sports,17279.35,3.3,18626.62,0,12,207352.2,79970.4
T041090,2025-11-17,P0080,Electronics,11681.58,7.44,12685.32,0,10,116815.8,43816.3
T022542,2025-11-17,P0370,Electronics,2787.27,4.27,2883.03,0,7,19510.89,8992.2
T052704,2025-11-17,P0359,Sports,11548.6,4.05,11975.55,0,10,115486.0,32872.6
T098331,2025-11-17,P0105,Sports,1645.92,1.98,1845.28,0,3,4937.76,2226.75
T020893,2025-11-17,P0342,Beauty,20086.41,5.48,20337.17,0,18,361555.38,152397.54
T054741,2025-11-17,P0076,Fashion,7254.85,6.99,8228.29,0,3,21764.55,8776.68
T089329,2025-11-17,P0445,Fashion,10581.28,3.01,11747.37,0,13,137556.64,44213.0
T031370,2025-11-17,P0497,Beauty,7721.27,11.84,8033.12,1,9,69491.43,29227.5
T014274,2025-11-17,P0277,Fashion,15116.72,4.66,16996.82,0,19,287217.68,113970.36
T035834,2025-11-17,P0381,Electronics,2263.38,10.83,2577.69,1,7,15843.66,6986.21
T001285,2025-11-17,P0030,Electronics,13502.87,0.83,14366.62,0,16,216045.92,57258.24
T037300,2025-11-17,P0268,Fashion,536.57,7.63,636.13,0,1,536.57,130.42
T071336,2025-11-17,P0274,Sports,20745.56,0.76,19936.81,0,14,290437.84,148625.96
T078311,2025-11-17,P0420,Fashion,20390.28,3.46,21533.43,0,20,407805.6,197796.8
T006067,2025-11-17,P0147,Beauty,1915.17,2.48,1791.98,0,7,13406.19,5570.74
T014062,2025-11-17,P0237,Home & Kitchen,14162.12,7.4,14877.66,1,17,240756.04,63708.35
T035284,2025-11-17,P0124,Electronics,10220.1,2.54,11296.62,0,17,173741.7,39323.38
T095806,2025-11-17,P0088,Fashion,5086.63,8.28,5052.88,1,7,35606.41,7740.95
T052059,2025-11-17,P0141,Sports,8733.39,2.33,9054.27,0,11,96067.29,33315.26
T059128,2025-11-17,P0200,Fashion,10795.73,6.23,11380.36,1,16,172731.68,71477.28
T017529,2025-11-17,P0237,Home & Kitchen,15037.71,1.67,16335.3,0,16,240603.36,73970.24
T001481,2025-11-17,P0003,Fashion,7632.35,2.68,8470.72,0,7,53426.45,21591.92
T035601,2025-11-17,P0482,Fashion,5659.18,7.89,6727.39,0,6,33955.08,15515.7
T019903,2025-11-17,P0409,Sports,1516.49,3.07,1451.37,0,3,4549.47,2219.01
T056502,2025-11-17,P0042,Beauty,13719.95,1.32,14235.94,0,10,137199.5,48533.9
T081447,2025-11-17,P0155,Sports,6524.38,10.35,7107.19,1,14,91341.32,21901.88
T098301,2025-11-17,P0318,Electronics,18517.52,2.47,18418.72,0,11,203692.72,90050.51
T026776,2025-11-17,P0352,Sports,11236.23,3.91,10709.31,0,6,67417.38,19880.7
T023179,2025-11-17,P0161,Home & Kitchen,10560.21,3.72,9892.77,0,6,63361.26,28756.02
T040077,2025-11-17,P0088,Fashion,5386.76,2.87,6041.98,0,8,43094.08,11247.84
T098815,2025-11-17,P0320,Home & Kitchen,15684.89,4.59,16159.06,0,10,156848.9,64917.9
T008361,2025-11-17,P0016,Electronics,10068.66,5.58,10050.14,0,17,171167.22,72372.23
T046367,2025-11-17,P0435,Electronics,3774.72,6.0,4138.55,0,10,37747.2,14366.6
T049891,2025-11-17,P0248,Sports,12891.07,1.55,13074.24,0,10,128910.7,44128.8
T006861,2025-11-17,P0350,Beauty,3561.18,5.79,3643.86,0,6,21367.08,3734.16
T042448,2025-11-17,P0473,Electronics,1899.6,2.61,1847.6,0,5,9498.0,2425.2
T085518,2025-11-17,P0316,Fashion,12440.19,4.8,12460.28,0,14,174162.66,50180.62
T055640,2025-11-17,P0057,Electronics,13629.28,2.54,13175.1,0,10,136292.8,35354.6
T049988,2025-11-17,P0331,Home & Kitchen,8788.12,14.88,9768.33,1,20,175762.4,42646.0
T016003,2025-11-17,P0263,Electronics,2113.12,7.73,2143.33,0,3,6339.36,2487.51
T004065,2025-11-17,P0500,Sports,15204.96,6.18,16358.09,0,16,243279.36,106431.2
T074760,2025-11-17,P0233,Beauty,20354.27,1.94,20292.26,0,20,407085.4,188961.2
T020642,2025-11-17,P0289,Home & Kitchen,17528.27,10.97,19319.15,1,24,420678.48,135444.72
T056107,2025-11-17,P0058,Electronics,8977.98,6.02,8837.84,0,13,116713.74,46316.66
T050747,2025-11-17,P0134,Home & Kitchen,9797.57,1.09,9231.73,0,7,68582.99,22387.89
T074743,2025-11-17,P0021,Beauty,12464.12,3.56,12233.2,0,10,124641.2,39876.2
T008919,2025-11-17,P0285,Beauty,11914.6,0.97,13083.35,0,15,178719.0,91106.85
T007358,2025-11-17,P0450,Electronics,13497.48,1.99,13523.72,0,12,161969.76,47038.68
T082660,2025-11-17,P0370,Electronics,2710.83,6.89,2851.54,0,3,8132.49,3624.48
T074884,2025-11-17,P0078,Electronics,9139.76,0.22,8958.57,0,7,63978.32,28070.56
T074108,2025-11-17,P0415,Fashion,7436.59,14.2,7936.39,1,18,133858.62,27522.54
T039987,2025-11-17,P0301,Electronics,2619.28,4.12,2717.33,0,2,5238.56,919.4
T001942,2025-11-17,P0165,Electronics,10034.95,3.78,10013.17,0,15,150524.25,42635.7
T060347,2025-11-17,P0269,Home & Kitchen,15739.31,18.12,17392.94,1,19,299046.89,111354.44
T089471,2025-11-17,P0351,Beauty,3281.24,3.94,3638.79,0,4,13124.96,4398.32
T001195,2025-11-17,P0294,Home & Kitchen,6396.17,1.32,6548.61,0,9,57565.53,14471.19
T094071,2025-11-17,P0175,Fashion,11837.88,7.83,12822.34,1,14,165730.32,65125.2
T070424,2025-11-17,P0140,Sports,9854.07,2.2,9405.43,0,11,108394.77,51361.75
T038753,2025-11-17,P0005,Electronics,11056.94,13.72,13906.46,1,22,243252.68,22842.16
T055769,2025-11-17,P0400,Fashion,13549.58,7.16,13581.14,0,15,203243.7,89002.8
T037458,2025-11-17,P0045,Home & Kitchen,11595.48,2.56,12361.82,0,9,104359.32,49612.32
T070802,2025-11-17,P0489,Sports,3835.98,1.54,3591.51,0,5,19179.9,9153.15
T079455,2025-11-17,P0382,Fashion,15033.84,7.45,14877.0,0,8,120270.72,40696.24
T036329,2025-11-17,P0135,Sports,11858.14,23.37,14314.72,1,25,296453.5,95419.25
T015895,2025-11-17,P0064,Home & Kitchen,16909.09,1.35,18802.05,0,9,152181.81,49016.43
T083776,2025-11-17,P0411,Home & Kitchen,7505.67,4.28,7326.78,0,11,82562.37,22813.67
T095910,2025-11-17,P0223,Electronics,15185.89,7.66,17108.7,0,10,151858.9,67460.3
T005747,2025-11-17,P0151,Sports,1114.27,3.25,1092.04,0,3,3342.81,1123.17
T084191,2025-11-17,P0299,Beauty,5998.44,6.61,6653.21,0,6,35990.64,16464.54
T012696,2025-11-17,P0011,Electronics,15806.18,6.27,15222.36,0,24,379348.32,98495.52
T016711,2025-11-17,P0293,Fashion,10909.78,21.27,12709.25,1,18,196376.04,65796.3
T098978,2025-11-17,P0481,Beauty,9142.38,1.6,8662.6,0,5,45711.9,21007.3
T096821,2025-11-17,P0420,Fashion,20017.37,5.23,20390.7,0,16,320277.92,152270.88
T016563,2025-11-17,P0234,Beauty,9799.45,3.71,10801.59,0,7,68596.15,19705.14
T074466,2025-11-17,P0398,Home & Kitchen,21943.03,5.94,21803.13,0,27,592461.81,288931.59
T002501,2025-11-17,P0363,Beauty,13471.94,14.84,16308.18,1,23,309854.62,126160.29
T053327,2025-11-17,P0240,Electronics,17031.09,7.84,17344.55,0,15,255466.35,98604.15
T061254,2025-11-17,P0388,Electronics,11855.35,6.72,13735.18,0,8,94842.8,15555.92
T050395,2025-11-17,P0176,Electronics,14369.46,6.25,15205.39,0,14,201172.44,36066.66
T040490,2025-11-17,P0173,Beauty,17054.85,1.25,16388.19,0,12,204658.2,89020.44
T016440,2025-11-17,P0482,Fashion,6108.65,0.58,5864.94,0,5,30543.25,15177.1
T099122,2025-11-17,P0200,Fashion,10696.33,7.09,12352.42,0,11,117659.63,48047.23
T012464,2025-11-17,P0361,Home & Kitchen,21749.04,4.17,21486.75,0,14,304486.56,140630.7
T087671,2025-11-17,P0118,Electronics,13125.82,23.0,17881.44,1,28,367522.96,98568.96
T068151,2025-11-17,P0343,Electronics,3466.08,0.56,3154.47,0,1,3466.08,996.21
T095025,2025-11-17,P0220,Fashion,4975.67,0.7,5410.64,0,6,29854.02,8300.4
T024467,2025-11-17,P0469,Electronics,9327.48,2.29,8701.68,0,11,102602.28,47176.14
T007995,2025-11-17,P0090,Beauty,21181.58,3.3,21314.11,0,24,508357.92,231000.48
T034331,2025-11-17,P0309,Fashion,19099.76,0.27,19479.86,0,16,305596.16,143558.08
T000937,2025-11-17,P0247,Home & Kitchen,2368.14,2.18,2473.34,0,2,4736.28,1659.76
T090615,2025-11-17,P0375,Electronics,8015.65,3.69,8337.57,0,13,104203.45,47674.38
T035025,2025-11-17,P0363,Beauty,13361.95,15.53,15403.5,1,23,307324.85,123630.52
T003015,2025-11-17,P0102,Fashion,16061.82,6.78,18433.46,0,18,289112.76,93464.28
T030428,2025-11-17,P0269,Home & Kitchen,18973.41,1.3,18655.8,0,15,284601.15,136422.9
T002684,2025-11-17,P0214,Electronics,1205.31,4.06,1271.91,0,5,6026.55,1930.5
T079730,2025-11-17,P0266,Fashion,2811.81,8.83,2915.68,1,5,14059.05,5782.2
T025654,2025-11-17,P0432,Fashion,8248.58,9.73,9904.08,1,15,123728.7,45799.5
T033955,2025-11-17,P0138,Fashion,8518.15,0.11,8296.85,0,8,68145.2,25795.12
T064165,2025-11-17,P0209,Electronics,12590.04,6.15,14334.29,0,11,138490.44,24492.16
T001739,2025-11-17,P0356,Fashion,15458.35,4.99,15324.27,0,18,278250.3,65545.92
T007247,2025-11-17,P0465,Sports,8036.49,5.96,7880.78,0,3,24109.47,8712.09
T053454,2025-11-17,P0078,Electronics,7142.78,22.02,9992.5,1,23,164283.94,46301.3
T070090,2025-11-17,P0127,Fashion,9932.02,19.46,12954.27,1,23,228436.46,92082.8
T092846,2025-11-17,P0428,Sports,10618.05,1.42,10530.83,0,6,63708.3,27280.26
T008820,2025-11-17,P0495,Beauty,8936.18,4.31,9932.05,0,12,107234.16,50372.16
T031941,2025-11-17,P0207,Electronics,1113.47,4.0,1244.9,0,4,4453.88,1622.2
T094568,2025-11-17,P0222,Beauty,559.69,3.25,551.47,0,4,2238.76,800.92
T072490,2025-11-17,P0119,Sports,15022.4,1.69,13756.3,0,9,135201.6,54046.26
T036604,2025-11-17,P0129,Electronics,9230.81,16.23,11362.22,1,20,184616.2,54534.2
T079393,2025-11-17,P0421,Fashion,7729.94,5.61,7779.78,0,8,61839.52,18849.36
T090463,2025-11-17,P0185,Home & Kitchen,3948.95,14.45,4560.08,1,10,39489.5,9512.9
T079063,2025-11-17,P0023,Home & Kitchen,4897.67,1.44,5450.0,0,9,44079.03,18421.2
T001116,2025-11-17,P0309,Fashion,18384.87,4.01,17890.81,0,17,312542.79,140377.33
T068872,2025-11-17,P0468,Sports,1873.82,18.71,2378.61,1,2,3747.64,868.64
T057260,2025-11-17,P0394,Fashion,11882.64,2.69,12788.45,0,12,142591.68,55485.0
T004910,2025-11-17,P0143,Beauty,375.45,7.84,382.17,0,2,750.9,145.34
T043843,2025-11-17,P0085,Home & Kitchen,17615.04,6.89,19132.59,0,18,317070.72,107873.28
T063400,2025-11-17,P0440,Electronics,16238.11,0.04,15535.24,0,9,146142.99,66010.59
T040920,2025-11-17,P0455,Electronics,5799.83,6.58,5963.69,0,4,23199.32,4035.28
T049266,2025-11-17,P0425,Electronics,12504.58,5.34,13091.56,0,12,150054.96,54736.8
T067019,2025-11-17,P0026,Fashion,2692.22,5.46,3035.18,0,7,18845.54,5912.13
T064767,2025-11-17,P0482,Fashion,5871.55,4.44,6392.43,0,9,52843.95,25184.88
T047110,2025-11-17,P0322,Fashion,5381.71,5.89,6285.45,0,6,32290.26,8591.22
T021162,2025-11-17,P0379,Fashion,8052.35,24.71,11311.83,1,19,152994.65,28532.68
T089959,2025-11-17,P0120,Beauty,1600.43,6.64,1763.7,0,7,11203.01,4608.1
T015221,2025-11-17,P0359,Sports,11613.16,3.52,11951.58,0,12,139357.92,40221.84
T067480,2025-11-17,P0171,Fashion,2020.4,20.41,2360.72,1,5,10102.0,1322.4
T036627,2025-11-17,P0082,Beauty,1878.89,7.88,2164.71,0,8,15031.12,5523.76
T057249,2025-11-17,P0427,Home & Kitchen,11233.44,0.16,11205.43,0,4,44933.76,18345.76
T093792,2025-11-17,P0232,Beauty,10968.01,7.79,12491.57,0,11,120648.11,50928.79
T056268,2025-11-17,P0474,Sports,9884.36,6.26,10337.32,0,11,108727.96,21499.72
T011320,2025-11-17,P0427,Home & Kitchen,9092.61,19.18,11945.12,1,18,163666.98,44020.98
T063443,2025-11-17,P0322,Fashion,4499.6,21.31,5555.4,1,7,31497.2,3848.32
T060983,2025-11-17,P0010,Fashion,5124.31,0.42,4790.99,0,2,10248.62,4512.08
T034927,2025-11-17,P0406,Sports,11099.67,5.47,11098.48,0,8,88797.36,30473.6
T081406,2025-11-17,P0295,Electronics,1733.96,7.48,1907.11,0,6,10403.76,3996.78
T039567,2025-11-17,P0237,Home & Kitchen,14097.04,7.82,15522.51,0,19,267843.76,69966.93
T029762,2025-11-17,P0228,Home & Kitchen,15890.03,6.29,18378.89,0,11,174790.33,56370.71
T014970,2025-11-17,P0177,Fashion,12791.54,12.32,13891.72,1,11,140706.94,23610.51
T033218,2025-11-17,P0216,Electronics,885.99,6.44,914.18,0,4,3543.96,686.2
T098995,2025-11-17,P0069,Electronics,3499.98,1.75,3748.03,0,1,3499.98,1304.42
T078995,2025-11-17,P0197,Fashion,12618.22,2.44,13238.36,0,11,138800.42,58631.21
T043987,2025-11-17,P0186,Fashion,18519.88,5.0,20614.91,1,22,407437.36,187029.92
T069045,2025-11-17,P0435,Electronics,3799.75,5.38,3813.64,0,6,22798.5,8770.14
T055246,2025-11-17,P0120,Beauty,1525.69,11.0,1846.57,1,8,12205.52,4668.48
T047130,2025-11-17,P0170,Beauty,7076.55,4.35,7954.76,0,6,42459.3,13166.88
T025018,2025-11-17,P0424,Beauty,725.66,0.97,671.27,0,3,2176.98,544.74
T097992,2025-11-17,P0495,Beauty,8780.65,5.98,9699.69,0,10,87806.5,40421.5
T071054,2025-11-17,P0059,Electronics,15862.67,5.25,16727.36,0,9,142764.03,43660.44
T011929,2025-11-17,P0070,Sports,19515.38,4.6,19392.91,0,14,273215.32,131172.72
T075098,2025-11-17,P0104,Beauty,14498.09,8.54,16516.8,1,18,260965.62,109582.92
T079241,2025-11-17,P0480,Beauty,13386.71,5.54,14215.51,0,13,174027.23,79062.88
T084605,2025-11-17,P0298,Electronics,14599.44,0.56,13527.82,0,12,175193.28,56635.8
T039000,2025-11-17,P0353,Fashion,7159.1,3.26,7842.4,0,5,35795.5,15228.85
T057344,2025-11-17,P0422,Fashion,1021.97,7.08,1151.77,0,5,5109.85,1055.65
T051208,2025-11-17,P0378,Electronics,1776.24,1.91,1882.65,0,6,10657.44,3773.82
T057346,2025-11-17,P0186,Fashion,18000.7,7.67,20135.31,0,12,216008.4,95786.16
T071010,2025-11-17,P0144,Home & Kitchen,2907.32,6.0,2919.94,0,1,2907.32,437.29
T028965,2025-11-17,P0059,Electronics,15666.13,6.43,15206.27,0,12,187993.56,55855.44
T075067,2025-11-17,P0480,Beauty,13829.32,2.41,13166.81,0,13,179781.16,84816.81
T019636,2025-11-17,P0002,Sports,18349.02,7.11,18532.96,0,17,311933.34,142719.42
T098006,2025-11-17,P0104,Beauty,14707.12,7.22,15807.12,0,14,205899.68,88157.58
T055453,2025-11-17,P0231,Fashion,12963.32,3.75,13685.23,0,13,168523.16,30333.16
T072091,2025-11-17,P0010,Fashion,5129.77,0.31,4781.45,0,4,20519.08,9046.0
T073371,2025-11-17,P0120,Beauty,1588.6,7.33,1550.04,0,4,6354.4,2585.88
T031701,2025-11-17,P0264,Beauty,6999.08,6.8,8166.09,0,11,76989.88,31677.91
T043610,2025-11-17,P0198,Sports,10064.12,3.94,9928.97,0,15,150961.8,54318.75
T030729,2025-11-17,P0387,Home & Kitchen,10834.88,0.18,11939.52,0,8,86679.04,19396.08
