product_id,date,opening_inventory,units_sold_estimate,closing_inventory,reorder_point,inventory_status
P0392,2025-08-01,517,243,421,103,High
P0392,2025-09-01,1100,397,800,220,Normal
P0392,2025-10-01,769,336,822,154,High
P0392,2025-11-01,647,360,566,129,High
P0392,2025-12-01,1389,622,976,278,Normal
P0393,2025-01-01,323,135,435,65,High
P0393,2025-02-01,1232,682,863,246,Normal
P0393,2025-03-01,624,360,716,125,High
P0393,2025-04-01,1319,369,1180,264,High
P0393,2025-05-01,1236,766,616,247,Normal
P0393,2025-06-01,1399,626,1012,280,Normal
P0393,2025-07-01,1148,691,722,230,Normal
P0393,2025-08-01,1366,594,1021,273,Normal
P0393,2025-09-01,776,340,922,155,High
P0393,2025-10-01,228,133,133,46,Normal
P0393,2025-11-01,959,564,572,192,Normal
P0393,2025-12-01,1445,469,1100,289,High
P0394,2025-01-01,1407,700,1134,281,High
P0394,2025-02-01,479,147,363,96,High
P0394,2025-03-01,178,82,120,36,Normal
P0394,2025-04-01,1146,727,740,229,Normal
P0394,2025-05-01,819,487,666,164,High
P0394,2025-06-01,1347,489,1291,269,High
P0394,2025-07-01,770,294,608,154,High
P0394,2025-08-01,716,223,798,143,High
P0394,2025-09-01,1143,589,735,229,Normal
P0394,2025-10-01,691,208,777,138,High
P0394,2025-11-01,485,269,230,97,Normal
P0394,2025-12-01,1079,545,964,216,High
P0395,2025-01-01,855,379,673,171,High
P0395,2025-02-01,373,230,487,75,High
P0395,2025-03-01,990,604,605,198,Normal
P0395,2025-04-01,1285,387,1030,257,High
P0395,2025-05-01,997,441,768,199,High
P0395,2025-06-01,707,351,442,141,Normal
P0395,2025-07-01,858,331,970,172,High
P0395,2025-08-01,284,154,588,57,High
P0395,2025-09-01,1115,627,543,223,Normal
P0395,2025-10-01,326,151,623,65,High
P0395,2025-11-01,341,217,618,68,High
P0395,2025-12-01,966,614,771,193,High
P0396,2025-01-01,1265,635,1121,253,High
P0396,2025-02-01,543,337,330,109,Normal
P0396,2025-03-01,646,420,610,129,High
P0396,2025-04-01,1430,502,1335,286,High
P0396,2025-05-01,1088,494,644,218,Normal
P0396,2025-06-01,371,142,478,74,High
P0396,2025-07-01,1097,564,612,219,Normal
P0396,2025-08-01,565,328,287,113,Normal
P0396,2025-09-01,294,127,623,59,High
P0396,2025-10-01,638,301,429,128,Normal
P0396,2025-11-01,1138,343,986,228,High
P0396,2025-12-01,515,193,703,103,High
P0397,2025-01-01,972,596,820,194,High
P0397,2025-02-01,1355,758,959,271,Normal
P0397,2025-03-01,831,242,590,166,Normal
P0397,2025-04-01,1161,311,1235,232,High
P0397,2025-05-01,389,182,695,78,High
P0397,2025-06-01,754,236,535,151,Normal
P0397,2025-07-01,335,154,493,67,High
P0397,2025-08-01,437,218,567,87,High
P0397,2025-09-01,1397,768,999,279,Normal
P0397,2025-10-01,1092,335,877,218,High
P0397,2025-11-01,170,82,278,34,High
P0397,2025-12-01,823,231,1028,165,High
P0398,2025-01-01,1109,322,1059,222,High
P0398,2025-02-01,499,296,371,100,Normal
P0398,2025-03-01,1031,353,881,206,High
P0398,2025-04-01,257,118,469,51,High
P0398,2025-05-01,1232,570,1159,246,High
P0398,2025-06-01,519,146,700,104,High
P0398,2025-07-01,1292,397,1023,258,High
P0398,2025-08-01,376,223,608,75,High
P0398,2025-09-01,312,188,283,62,High
P0398,2025-10-01,989,526,542,198,Normal
P0398,2025-11-01,258,71,213,52,High
P0398,2025-12-01,629,232,655,126,High
P0399,2025-01-01,835,518,390,167,Normal
P0399,2025-02-01,749,207,1027,150,High
P0399,2025-03-01,571,221,786,114,High
P0399,2025-04-01,372,186,426,74,High
P0399,2025-05-01,1206,399,979,241,High
P0399,2025-06-01,314,129,246,63,High
P0399,2025-07-01,386,100,388,77,High
P0399,2025-08-01,955,364,1002,191,High
P0399,2025-09-01,562,232,489,112,High
P0399,2025-10-01,1275,820,542,255,Normal
P0399,2025-11-01,1111,420,723,222,Normal
P0399,2025-12-01,1031,321,1166,206,High
P0400,2025-01-01,554,216,386,111,Normal
P0400,2025-02-01,1090,594,605,218,Normal
P0400,2025-03-01,1379,613,965,276,Normal
P0400,2025-04-01,429,171,733,86,High
P0400,2025-05-01,1243,488,993,249,High
P0400,2025-06-01,1429,614,1102,286,High
P0400,2025-07-01,920,326,807,184,High
P0400,2025-08-01,1260,581,1027,252,High
P0400,2025-09-01,681,245,544,136,High
P0400,2025-10-01,1299,558,791,260,Normal
P0400,2025-11-01,235,132,410,47,High
P0400,2025-12-01,330,145,438,66,High
P0401,2025-01-01,1021,357,731,204,Normal
P0401,2025-02-01,1390,491,1360,278,High
P0401,2025-03-01,1470,602,943,294,Normal
P0401,2025-04-01,1481,410,1533,296,High
P0401,2025-05-01,437,253,219,87,Normal
P0401,2025-06-01,404,129,473,81,High
P0401,2025-07-01,709,430,680,142,High
P0401,2025-08-01,353,147,308,71,High
P0401,2025-09-01,1119,285,1208,224,High
P0401,2025-10-01,526,166,856,105,High
P0401,2025-11-01,698,186,723,140,High
P0401,2025-12-01,1154,541,753,231,Normal
P0402,2025-01-01,890,317,752,178,High
P0402,2025-02-01,729,423,735,146,High
P0402,2025-03-01,467,217,682,93,High
P0402,2025-04-01,264,91,355,53,High
P0402,2025-05-01,1087,566,982,217,High
P0402,2025-06-01,976,429,857,195,High
P0402,2025-07-01,397,147,500,79,High
P0402,2025-08-01,1250,750,753,250,Normal
P0402,2025-09-01,1363,639,951,273,Normal
P0402,2025-10-01,1486,555,999,297,Normal
P0402,2025-11-01,796,278,531,159,Normal
P0402,2025-12-01,807,420,542,161,Normal
P0403,2025-01-01,857,245,871,171,High
P0403,2025-02-01,1131,502,887,226,High
P0403,2025-03-01,203,67,151,41,Normal
P0403,2025-04-01,196,57,311,39,High
P0403,2025-05-01,199,77,455,40,High
P0403,2025-06-01,495,240,377,99,High
P0403,2025-07-01,1465,424,1076,293,Normal
P0403,2025-08-01,1346,808,658,269,Normal
P0403,2025-09-01,839,445,717,168,High
P0403,2025-10-01,255,90,366,51,High
P0403,2025-11-01,184,98,237,37,High
P0403,2025-12-01,505,201,585,101,High
P0404,2025-01-01,1348,779,833,270,Normal
P0404,2025-02-01,937,498,845,187,High
P0404,2025-03-01,1022,288,1058,204,High
P0404,2025-04-01,1011,367,852,202,High
P0404,2025-05-01,647,338,649,129,High
P0404,2025-06-01,628,255,540,126,High
P0404,2025-07-01,737,324,510,147,Normal
P0404,2025-08-01,1474,940,664,295,Normal
P0404,2025-09-01,751,433,493,150,Normal
P0404,2025-10-01,1444,554,1310,289,High
P0404,2025-11-01,1426,690,1019,285,Normal
P0404,2025-12-01,906,443,708,181,High
P0405,2025-01-01,450,115,657,90,High
P0405,2025-02-01,1270,420,1154,254,High
P0405,2025-03-01,671,257,492,134,Normal
P0405,2025-04-01,1484,898,782,297,Normal
P0405,2025-05-01,573,237,410,115,Normal
P0405,2025-06-01,508,169,358,102,Normal
P0405,2025-07-01,1464,374,1288,293,High
P0405,2025-08-01,942,427,823,188,High
P0405,2025-09-01,740,309,641,148,High
P0405,2025-10-01,535,183,547,107,High
P0405,2025-11-01,436,125,719,87,High
P0405,2025-12-01,903,297,921,181,High
P0406,2025-01-01,511,330,453,102,High
P0406,2025-02-01,175,102,133,35,High
P0406,2025-03-01,1250,713,567,250,Normal
P0406,2025-04-01,920,324,855,184,High
P0406,2025-05-01,511,275,484,102,High
P0406,2025-06-01,1380,390,1376,276,High
P0406,2025-07-01,1476,587,907,295,Normal
P0406,2025-08-01,463,288,605,93,High
P0406,2025-09-01,1301,349,1410,260,High
P0406,2025-10-01,1197,481,1062,239,High
P0406,2025-11-01,1114,686,677,223,Normal
P0406,2025-12-01,818,314,743,164,High
P0407,2025-01-01,1359,628,949,272,Normal
P0407,2025-02-01,453,138,499,91,High
P0407,2025-03-01,173,89,344,35,High
P0407,2025-04-01,215,132,265,43,High
P0407,2025-05-01,1068,541,671,214,Normal
P0407,2025-06-01,1179,531,726,236,Normal
P0407,2025-07-01,1201,760,851,240,Normal
P0407,2025-08-01,641,386,425,128,Normal
P0407,2025-09-01,719,413,408,144,Normal
P0407,2025-10-01,728,309,835,146,High
P0407,2025-11-01,1318,746,576,264,Normal
P0407,2025-12-01,179,57,434,36,High
P0408,2025-01-01,478,244,575,96,High
P0408,2025-02-01,1367,699,683,273,Normal
P0408,2025-03-01,954,557,454,191,Normal
P0408,2025-04-01,1242,321,1185,248,High
P0408,2025-05-01,1001,306,768,200,High
P0408,2025-06-01,952,611,667,190,Normal
P0408,2025-07-01,1299,547,1108,260,High
P0408,2025-08-01,348,215,462,70,High
P0408,2025-09-01,258,75,491,52,High
P0408,2025-10-01,922,302,1030,184,High
P0408,2025-11-01,915,362,914,183,High
P0408,2025-12-01,776,284,761,155,High
P0409,2025-01-01,463,149,607,93,High
P0409,2025-02-01,1304,847,656,261,Normal
P0409,2025-03-01,407,176,570,81,High
P0409,2025-04-01,912,254,1012,182,High
P0409,2025-05-01,1146,373,813,229,Normal
P0409,2025-06-01,828,456,830,166,High
P0409,2025-07-01,1397,857,613,279,Normal
P0409,2025-08-01,1477,868,1096,295,Normal
P0409,2025-09-01,592,207,673,118,High
P0409,2025-10-01,593,293,654,119,High
P0409,2025-11-01,612,385,471,122,High
P0409,2025-12-01,741,445,433,148,Normal
P0410,2025-01-01,985,330,806,197,High
P0410,2025-02-01,530,237,341,106,Normal
P0410,2025-03-01,1062,333,767,212,Normal
P0410,2025-04-01,872,338,783,174,High
P0410,2025-05-01,322,102,351,64,High
P0410,2025-06-01,1412,693,963,282,Normal
P0410,2025-07-01,883,303,907,177,High
P0410,2025-08-01,799,371,884,160,High
P0410,2025-09-01,227,134,367,45,High
P0410,2025-10-01,1442,800,757,288,Normal
P0410,2025-11-01,887,285,854,177,High
P0410,2025-12-01,896,324,832,179,High
P0411,2025-01-01,1110,629,716,222,Normal
P0411,2025-02-01,1331,585,912,266,Normal
P0411,2025-03-01,295,108,390,59,High
P0411,2025-04-01,261,69,202,52,High
P0411,2025-05-01,1245,769,610,249,Normal
P0411,2025-06-01,1232,695,638,246,Normal
P0411,2025-07-01,445,170,341,89,High
P0411,2025-08-01,1233,510,1109,247,High
P0411,2025-09-01,1023,664,757,205,Normal
P0411,2025-10-01,354,208,184,71,Normal
P0411,2025-11-01,524,137,579,105,High
P0411,2025-12-01,468,212,601,94,High
P0412,2025-01-01,1236,758,945,247,High
P0412,2025-02-01,1206,689,962,241,High
P0412,2025-03-01,1252,431,948,250,High
P0412,2025-04-01,554,274,326,111,Normal
P0412,2025-05-01,199,54,494,40,High
P0412,2025-06-01,1149,532,741,230,Normal
P0412,2025-07-01,406,207,619,81,High
P0412,2025-08-01,715,218,788,143,High
P0412,2025-09-01,728,183,621,146,High
P0412,2025-10-01,371,153,314,74,High
P0412,2025-11-01,552,353,357,110,Normal
P0412,2025-12-01,219,97,214,44,High
P0413,2025-01-01,1315,827,658,263,Normal
P0413,2025-02-01,1017,580,741,203,Normal
P0413,2025-03-01,958,245,1106,192,High
P0413,2025-04-01,360,171,367,72,High
P0413,2025-05-01,602,280,363,120,Normal
P0413,2025-06-01,675,212,891,135,High
P0413,2025-07-01,920,238,714,184,High
P0413,2025-08-01,1452,465,1391,290,High
P0413,2025-09-01,779,251,996,156,High
P0413,2025-10-01,817,479,534,163,Normal
P0413,2025-11-01,738,331,631,148,High
P0413,2025-12-01,638,353,580,128,High
P0414,2025-01-01,206,102,603,41,High
P0414,2025-02-01,823,518,411,165,Normal
P0414,2025-03-01,562,303,681,112,High
P0414,2025-04-01,1066,477,791,213,Normal
P0414,2025-05-01,778,461,726,156,High
P0414,2025-06-01,437,172,386,87,High
P0414,2025-07-01,928,310,992,186,High
P0414,2025-08-01,832,384,683,166,High
P0414,2025-09-01,1429,850,827,286,Normal
P0414,2025-10-01,530,303,617,106,High
P0414,2025-11-01,198,126,76,40,Normal
P0414,2025-12-01,222,127,481,44,High
P0415,2025-01-01,182,84,128,36,Normal
P0415,2025-02-01,959,505,905,192,High
P0415,2025-03-01,1216,391,866,243,Normal
P0415,2025-04-01,194,54,623,39,High
P0415,2025-05-01,861,324,885,172,High
P0415,2025-06-01,529,312,222,106,Normal
P0415,2025-07-01,164,98,216,33,High
P0415,2025-08-01,1152,514,1040,230,High
P0415,2025-09-01,1347,389,1258,269,High
P0415,2025-10-01,588,343,342,118,Normal
P0415,2025-11-01,557,301,363,111,Normal
P0415,2025-12-01,508,319,455,102,High
P0416,2025-01-01,877,462,741,175,High
P0416,2025-02-01,1486,496,1073,297,Normal
P0416,2025-03-01,1346,558,1162,269,High
P0416,2025-04-01,1209,320,1115,242,High
P0416,2025-05-01,467,142,574,93,High
P0416,2025-06-01,953,391,1020,191,High
P0416,2025-07-01,856,271,1035,171,High
P0416,2025-08-01,826,531,517,165,Normal
P0416,2025-09-01,482,311,217,96,Normal
P0416,2025-10-01,470,229,492,94,High
P0416,2025-11-01,1275,480,823,255,Normal
P0416,2025-12-01,1306,666,909,261,Normal
P0417,2025-01-01,975,561,478,195,Normal
P0417,2025-02-01,857,431,497,171,Normal
P0417,2025-03-01,1201,536,693,240,Normal
P0417,2025-04-01,1046,595,554,209,Normal
P0417,2025-05-01,862,259,708,172,High
P0417,2025-06-01,1116,489,728,223,Normal
P0417,2025-07-01,1289,646,780,258,Normal
P0417,2025-08-01,355,173,660,71,High
P0417,2025-09-01,1000,458,963,200,High
P0417,2025-10-01,979,543,445,196,Normal
P0417,2025-11-01,804,231,709,161,High
P0417,2025-12-01,793,218,576,159,Normal
P0418,2025-01-01,1462,492,1438,292,High
P0418,2025-02-01,628,200,687,126,High
P0418,2025-03-01,535,174,854,107,High
P0418,2025-04-01,960,343,991,192,High
P0418,2025-05-01,328,163,311,66,High
P0418,2025-06-01,180,103,534,36,High
P0418,2025-07-01,490,208,391,98,High
P0418,2025-08-01,301,127,504,60,High
P0418,2025-09-01,1088,445,999,218,High
P0418,2025-10-01,1137,385,797,227,Normal
P0418,2025-11-01,1038,594,525,208,Normal
P0418,2025-12-01,400,250,630,80,High
P0419,2025-01-01,1117,667,888,223,High
P0419,2025-02-01,561,321,590,112,High
P0419,2025-03-01,933,281,771,187,High
P0419,2025-04-01,1398,415,1121,280,High
P0419,2025-05-01,992,302,1039,198,High
P0419,2025-06-01,851,325,708,170,High
P0419,2025-07-01,871,335,556,174,Normal
P0419,2025-08-01,1034,436,1068,207,High
P0419,2025-09-01,1188,611,1008,238,High
P0419,2025-10-01,1024,652,754,205,Normal
P0419,2025-11-01,678,309,512,136,High
P0419,2025-12-01,968,344,778,194,High
P0420,2025-01-01,1030,604,578,206,Normal
P0420,2025-02-01,1043,372,1053,209,High
P0420,2025-03-01,723,197,811,145,High
P0420,2025-04-01,1413,654,773,283,Normal
P0420,2025-05-01,1101,465,1082,220,High
P0420,2025-06-01,1196,306,946,239,High
P0420,2025-07-01,1491,944,636,298,Normal
P0420,2025-08-01,1114,564,651,223,Normal
P0420,2025-09-01,676,407,563,135,High
P0420,2025-10-01,554,257,322,111,Normal
P0420,2025-11-01,305,145,316,61,High
P0420,2025-12-01,1122,562,1009,224,High
P0421,2025-01-01,1241,475,780,248,Normal
P0421,2025-02-01,953,436,656,191,Normal
P0421,2025-03-01,181,48,186,36,High
P0421,2025-04-01,239,100,443,48,High
P0421,2025-05-01,669,283,672,134,High
P0421,2025-06-01,1097,412,839,219,High
P0421,2025-07-01,435,207,372,87,High
P0421,2025-08-01,508,174,355,102,Normal
P0421,2025-09-01,1398,426,1026,280,Normal
P0421,2025-10-01,1263,628,860,253,Normal
P0421,2025-11-01,636,200,708,127,High
P0421,2025-12-01,545,307,336,109,Normal
P0422,2025-01-01,1331,529,938,266,Normal
P0422,2025-02-01,446,174,435,89,High
P0422,2025-03-01,791,493,569,158,Normal
P0422,2025-04-01,995,287,734,199,Normal
P0422,2025-05-01,490,263,422,98,High
P0422,2025-06-01,671,310,842,134,High
P0422,2025-07-01,799,478,496,160,Normal
P0422,2025-08-01,600,323,554,120,High
P0422,2025-09-01,320,141,416,64,High
P0422,2025-10-01,197,58,311,39,High
P0422,2025-11-01,402,163,610,80,High
P0422,2025-12-01,1195,341,1340,239,High
P0423,2025-01-01,260,70,638,52,High
P0423,2025-02-01,1301,660,978,260,High
P0423,2025-03-01,1483,587,1222,297,High
P0423,2025-04-01,1047,397,916,209,High
P0423,2025-05-01,500,134,553,100,High
P0423,2025-06-01,974,629,643,195,Normal
P0423,2025-07-01,422,170,288,84,Normal
P0423,2025-08-01,1152,481,735,230,Normal
P0423,2025-09-01,380,242,408,76,High
P0423,2025-10-01,1415,647,872,283,Normal
P0423,2025-11-01,1191,717,657,238,Normal
P0423,2025-12-01,421,139,769,84,High
P0424,2025-01-01,392,158,415,78,High
P0424,2025-02-01,1392,898,781,278,Normal
P0424,2025-03-01,1494,956,599,299,Normal
P0424,2025-04-01,464,276,333,93,Normal
P0424,2025-05-01,223,104,498,45,High
P0424,2025-06-01,542,224,767,108,High
P0424,2025-07-01,1073,562,886,215,High
P0424,2025-08-01,1437,894,560,287,Normal
P0424,2025-09-01,1076,506,939,215,High
P0424,2025-10-01,909,442,594,182,Normal
P0424,2025-11-01,1079,287,943,216,High
P0424,2025-12-01,1369,403,1286,274,High
P0425,2025-01-01,1475,824,844,295,Normal
P0425,2025-02-01,151,49,250,30,High
P0425,2025-03-01,454,125,731,91,High
P0425,2025-04-01,425,247,412,85,High
P0425,2025-05-01,443,202,282,89,Normal
P0425,2025-06-01,317,164,260,63,High
P0425,2025-07-01,1427,902,723,285,Normal
P0425,2025-08-01,560,229,444,112,High
P0425,2025-09-01,1405,667,775,281,Normal
P0425,2025-10-01,160,98,75,32,Normal
P0425,2025-11-01,780,246,608,156,High
P0425,2025-12-01,1271,778,895,254,Normal
P0426,2025-01-01,575,344,377,115,Normal
P0426,2025-02-01,1327,773,622,265,Normal
P0426,2025-03-01,700,288,458,140,Normal
P0426,2025-04-01,564,246,737,113,High
P0426,2025-05-01,1449,557,1111,290,High
P0426,2025-06-01,737,446,502,147,Normal
P0426,2025-07-01,1140,599,630,228,Normal
P0426,2025-08-01,422,205,562,84,High
P0426,2025-09-01,1183,606,1002,237,High
P0426,2025-10-01,603,191,761,121,High
P0426,2025-11-01,987,470,926,197,High
P0426,2025-12-01,642,192,822,128,High
P0427,2025-01-01,450,138,649,90,High
P0427,2025-02-01,257,156,258,51,High
P0427,2025-03-01,398,154,558,80,High
P0427,2025-04-01,479,291,415,96,High
P0427,2025-05-01,705,253,897,141,High
P0427,2025-06-01,252,158,155,50,Normal
P0427,2025-07-01,931,535,560,186,Normal
P0427,2025-08-01,629,397,259,126,Normal
P0427,2025-09-01,1484,737,765,297,Normal
P0427,2025-10-01,1295,395,915,259,Normal
P0427,2025-11-01,961,473,800,192,High
P0427,2025-12-01,260,105,170,52,Normal
P0428,2025-01-01,744,409,510,149,Normal
P0428,2025-02-01,1301,383,1300,260,High
P0428,2025-03-01,1255,443,817,251,Normal
P0428,2025-04-01,1180,339,1144,236,High
P0428,2025-05-01,1186,318,1339,237,High
P0428,2025-06-01,1424,387,1378,285,High
P0428,2025-07-01,666,420,449,133,Normal
P0428,2025-08-01,674,379,630,135,High
P0428,2025-09-01,1174,446,1076,235,High
P0428,2025-10-01,418,226,405,84,High
P0428,2025-11-01,939,531,452,188,Normal
P0428,2025-12-01,261,158,276,52,High
P0429,2025-01-01,1052,660,413,210,Normal
P0429,2025-02-01,1454,698,951,291,Normal
P0429,2025-03-01,1302,439,1221,260,High
P0429,2025-04-01,384,222,404,77,High
P0429,2025-05-01,900,369,854,180,High
P0429,2025-06-01,1447,482,1051,289,Normal
P0429,2025-07-01,276,171,420,55,High
P0429,2025-08-01,752,313,487,150,Normal
P0429,2025-09-01,825,314,945,165,High
P0429,2025-10-01,1371,787,854,274,Normal
P0429,2025-11-01,361,187,607,72,High
P0429,2025-12-01,568,166,524,114,High
P0430,2025-01-01,1191,677,560,238,Normal
P0430,2025-02-01,1223,369,1185,245,High
P0430,2025-03-01,200,52,467,40,High
P0430,2025-04-01,901,372,768,180,High
P0430,2025-05-01,1318,340,1401,264,High
P0430,2025-06-01,820,517,617,164,High
P0430,2025-07-01,1069,600,490,214,Normal
P0430,2025-08-01,1122,421,1109,224,High
P0430,2025-09-01,1312,524,960,262,Normal
P0430,2025-10-01,1361,391,1357,272,High
P0430,2025-11-01,635,248,481,127,High
P0430,2025-12-01,800,204,1031,160,High
P0431,2025-01-01,535,188,515,107,High
P0431,2025-02-01,382,165,580,76,High
P0431,2025-03-01,278,109,247,56,High
P0431,2025-04-01,532,202,642,106,High
P0431,2025-05-01,1432,378,1518,286,High
P0431,2025-06-01,951,374,1065,190,High
P0431,2025-07-01,1499,388,1161,300,High
P0431,2025-08-01,852,445,762,170,High
P0431,2025-09-01,721,325,888,144,High
P0431,2025-10-01,871,523,519,174,Normal
P0431,2025-11-01,1172,710,484,234,Normal
P0431,2025-12-01,1308,454,1131,262,High
P0432,2025-01-01,1371,492,995,274,Normal
P0432,2025-02-01,475,172,694,95,High
P0432,2025-03-01,331,100,436,66,High
P0432,2025-04-01,606,281,463,121,High
P0432,2025-05-01,455,172,294,91,Normal
P0432,2025-06-01,1191,478,1054,238,High
P0432,2025-07-01,847,439,793,169,High
P0432,2025-08-01,1168,515,891,234,High
P0432,2025-09-01,792,438,764,158,High
P0432,2025-10-01,403,165,305,81,High
P0432,2025-11-01,743,439,793,149,High
P0432,2025-12-01,540,298,643,108,High
P0433,2025-01-01,299,125,574,60,High
P0433,2025-02-01,229,104,385,46,High
P0433,2025-03-01,1163,332,1150,233,High
P0433,2025-04-01,201,69,562,40,High
P0433,2025-05-01,1274,537,1031,255,High
P0433,2025-06-01,677,402,478,135,Normal
P0433,2025-07-01,376,101,354,75,High
P0433,2025-08-01,215,74,392,43,High
P0433,2025-09-01,1084,591,562,217,Normal
P0433,2025-10-01,446,242,283,89,Normal
P0433,2025-11-01,495,171,669,99,High
P0433,2025-12-01,928,603,507,186,Normal
P0434,2025-01-01,1425,885,947,285,Normal
P0434,2025-02-01,798,414,518,160,Normal
P0434,2025-03-01,861,368,808,172,High
P0434,2025-04-01,357,153,302,71,High
P0434,2025-05-01,432,205,720,86,High
P0434,2025-06-01,720,243,880,144,High
P0434,2025-07-01,1050,633,727,210,Normal
P0434,2025-08-01,1090,327,1262,218,High
P0434,2025-09-01,1426,763,881,285,Normal
P0434,2025-10-01,240,98,400,48,High
P0434,2025-11-01,233,72,301,47,High
P0434,2025-12-01,324,165,286,65,High
P0435,2025-01-01,1125,305,957,225,High
P0435,2025-02-01,1026,504,782,205,High
P0435,2025-03-01,945,456,624,189,Normal
P0435,2025-04-01,863,289,732,173,High
P0435,2025-05-01,1419,729,1073,284,High
P0435,2025-06-01,1446,939,782,289,Normal
P0435,2025-07-01,872,311,740,174,High
P0435,2025-08-01,1416,465,1348,283,High
P0435,2025-09-01,1076,555,913,215,High
P0435,2025-10-01,1005,381,1014,201,High
P0435,2025-11-01,496,200,471,99,High
P0435,2025-12-01,968,367,932,194,High
P0436,2025-01-01,270,82,432,54,High
P0436,2025-02-01,490,136,796,98,High
P0436,2025-03-01,920,393,571,184,Normal
P0436,2025-04-01,322,154,329,64,High
P0436,2025-05-01,757,430,522,151,Normal
P0436,2025-06-01,1478,635,1142,296,High
P0436,2025-07-01,978,328,954,196,High
P0436,2025-08-01,1181,721,772,236,Normal
P0436,2025-09-01,1344,753,702,269,Normal
P0436,2025-10-01,1434,635,1093,287,High
P0436,2025-11-01,967,563,442,193,Normal
P0436,2025-12-01,1122,452,1076,224,High
P0437,2025-01-01,374,234,281,75,High
P0437,2025-02-01,452,229,497,90,High
P0437,2025-03-01,248,135,389,50,High
P0437,2025-04-01,893,384,912,179,High
P0437,2025-05-01,504,223,641,101,High
P0437,2025-06-01,247,107,349,49,High
P0437,2025-07-01,247,136,361,49,High
P0437,2025-08-01,259,97,306,52,High
P0437,2025-09-01,935,478,684,187,Normal
P0437,2025-10-01,1242,505,1081,248,High
P0437,2025-11-01,279,131,177,56,Normal
P0437,2025-12-01,1128,633,960,226,High
P0438,2025-01-01,1431,370,1251,286,High
P0438,2025-02-01,815,488,628,163,High
P0438,2025-03-01,1010,387,1098,202,High
P0438,2025-04-01,1450,605,1182,290,High
P0438,2025-05-01,498,188,506,100,High
P0438,2025-06-01,1070,333,768,214,Normal
P0438,2025-07-01,446,158,413,89,High
P0438,2025-08-01,1466,710,950,293,Normal
P0438,2025-09-01,215,113,324,43,High
P0438,2025-10-01,252,89,364,50,High
P0438,2025-11-01,1362,575,827,272,Normal
P0438,2025-12-01,1433,394,1402,287,High
P0439,2025-01-01,485,141,523,97,High
P0439,2025-02-01,1039,263,810,208,High
P0439,2025-03-01,1439,685,1253,288,High
P0439,2025-04-01,239,78,444,48,High
P0439,2025-05-01,1490,531,1403,298,High
P0439,2025-06-01,1281,605,906,256,Normal
P0439,2025-07-01,1200,702,597,240,Normal
P0439,2025-08-01,1462,453,1074,292,Normal
P0439,2025-09-01,295,84,334,59,High
P0439,2025-10-01,1110,406,1078,222,High
P0439,2025-11-01,1224,648,619,245,Normal
P0439,2025-12-01,475,120,491,95,High
P0440,2025-01-01,1048,547,774,210,Normal
P0440,2025-02-01,323,141,464,65,High
P0440,2025-03-01,1120,456,1089,224,High
P0440,2025-04-01,1196,312,953,239,High
P0440,2025-05-01,1147,344,1037,229,High
P0440,2025-06-01,1080,479,725,216,Normal
P0440,2025-07-01,207,78,625,41,High
P0440,2025-08-01,1093,692,449,219,Normal
P0440,2025-09-01,1126,641,696,225,Normal
P0440,2025-10-01,1490,610,1122,298,High
P0440,2025-11-01,1189,753,737,238,Normal
P0440,2025-12-01,1245,475,1258,249,High
P0441,2025-01-01,225,124,125,45,Normal
P0441,2025-02-01,592,260,512,118,High
P0441,2025-03-01,717,318,688,143,High
P0441,2025-04-01,381,142,401,76,High
P0441,2025-05-01,214,62,579,43,High
P0441,2025-06-01,1354,640,1103,271,High
P0441,2025-07-01,178,112,127,36,Normal
P0441,2025-08-01,439,276,581,88,High
P0441,2025-09-01,554,233,440,111,High
P0441,2025-10-01,288,185,184,58,Normal
P0441,2025-11-01,1499,894,926,300,Normal
P0441,2025-12-01,538,148,518,108,High
P0442,2025-01-01,1113,482,686,223,Normal
P0442,2025-02-01,968,584,746,194,High
P0442,2025-03-01,1013,431,620,203,Normal
P0442,2025-04-01,407,241,237,81,Normal
P0442,2025-05-01,562,282,691,112,High
P0442,2025-06-01,1003,315,1123,201,High
P0442,2025-07-01,693,241,528,139,High
P0442,2025-08-01,1198,615,794,240,Normal
P0442,2025-09-01,1283,808,708,257,Normal
P0442,2025-10-01,972,455,581,194,Normal
P0442,2025-11-01,390,193,675,78,High
P0442,2025-12-01,422,195,501,84,High
P0443,2025-01-01,1397,579,1252,279,High
P0443,2025-02-01,626,257,499,125,High
P0443,2025-03-01,1147,469,921,229,High
P0443,2025-04-01,920,578,773,184,High
P0443,2025-05-01,1203,324,1339,241,High
P0443,2025-06-01,579,260,791,116,High
P0443,2025-07-01,947,514,579,189,Normal
P0443,2025-08-01,1010,300,887,202,High
P0443,2025-09-01,532,292,593,106,High
P0443,2025-10-01,590,163,858,118,High
P0443,2025-11-01,1435,577,1002,287,Normal
P0443,2025-12-01,429,157,462,86,High
P0444,2025-01-01,1089,571,539,218,Normal
P0444,2025-02-01,1140,589,660,228,Normal
P0444,2025-03-01,237,106,396,47,High
P0444,2025-04-01,1152,590,974,230,High
P0444,2025-05-01,811,224,818,162,High
P0444,2025-06-01,448,192,426,90,High
P0444,2025-07-01,451,238,349,90,High
P0444,2025-08-01,219,125,308,44,High
P0444,2025-09-01,303,80,324,61,High
P0444,2025-10-01,672,205,601,134,High
